722829.25,1.11938,80.84,6.5034,5.9959
722829.5,1.0856,81.425,6.5034,5.9961
722829.75,1.04995,77.644,6.5034,5.8341
722830,1.04528,77.65,6.5034,5.7811
722830.25,0.9875,83.06,6.5034,5.8336
722830.5,0.99917,79.276,6.5034,5.6928
722830.75,1.01006,74.29,6.5034,5.6129
722831,0.96233,83.23,6.5034,5.77
722831.25,0.86286,92.468,7.3681,6.0763
722831.5,0.79623,96.207,7.3681,6.1278
722831.75,0.86213,94.17,7.3681,5.8804
722832,0.8357,95.484,7.3681,6.0607
722832.25,0.8603,94.046,7.3681,6.0743
722832.5,0.97948,88.811,6.5034,5.8832
722832.75,1.05493,86.498,6.5034,5.7798
722833,1.05093,87.695,6.5034,5.8518
722833.25,1.07795,86.703,6.5034,5.8251
722833.5,1.07173,87.331,6.5034,5.8742
722833.75,1.09712,85.665,6.5034,5.7996
722834,1.09132,85.287,6.5034,5.8051
722834.25,1.1043,84.434,6.5034,5.74
722834.5,1.1302,83.069,6.5034,5.6508
722834.75,1.1348,82.27,6.5034,5.6172
722835,1.11485,82.266,5.7403,5.5265
722835.25,1.09037,83.148,6.5034,5.5466
722835.5,1.06274,82.76,6.5034,5.5594
722835.75,1.06556,78.926,5.7403,5.4251
722836,1.04676,78.197,5.7403,5.3214
722836.25,1.03983,77.161,5.7403,5.253
722836.5,1.02376,77.279,5.7403,5.2907
722836.75,1.02341,73.134,5.7403,5.203
722837,1.03997,74.945,5.7403,5.2972
722837.25,1.05735,75.944,5.7403,5.307
722837.5,1.05843,78.77,5.7403,5.3872
722837.75,1.07112,80.053,5.7403,5.4097
722838,1.0757,82.19,5.7403,5.5122
722838.25,1.10411,80.697,5.7403,5.4738
722838.5,1.13878,81.607,6.5034,5.5956
722838.75,1.18395,80.073,6.5034,5.6572
722839,1.22312,79.13,6.5034,5.7683
722839.25,1.2748,73.304,5.7403,5.6596
722839.5,1.35223,72.519,6.5034,5.777
722839.75,1.35964,73.468,6.5034,5.7993
722840,1.36213,73.042,6.5034,5.8273
722840.25,1.37039,69.544,6.5034,5.7956
722840.5,1.36549,70.75,6.5034,5.9041
722840.75,1.34865,71.157,6.5034,5.8512
722841,1.36133,71.548,6.5034,5.8722
722841.25,1.35914,69.618,6.5034,5.7955
722841.5,1.31859,68.818,6.5034,5.7646
722841.75,1.27214,67.071,6.5034,5.696
722842,1.23212,68.274,6.5034,5.705
722842.25,1.18125,66.842,6.5034,5.6341
722842.5,1.13299,67.3,6.5034,5.5701
722842.75,1.08807,68.484,6.5034,5.5448
722843,1.04449,72.915,6.5034,5.5681
722843.25,0.99909,77.21,6.5034,5.6025
722843.5,0.9531,79.079,6.5034,5.4934
722843.75,0.9128,78.015,5.7403,5.3296
722844,0.87087,81.409,5.7403,5.3487
722844.25,0.84513,84.174,5.7403,5.2504
722844.5,0.79338,89.737,6.5034,5.3528
722844.75,0.73694,93.86,6.5034,5.507
722845,0.68579,96.932,6.5034,5.5485
722845.25,0.62216,99.817,6.5034,5.6451
722845.5,0.59819,101.589,6.5034,5.6408
722845.75,0.64692,101.266,6.5034,5.4936
722846,0.64061,102.169,6.5034,5.5128
722846.25,0.58944,103.813,6.5034,5.658
722846.5,0.51856,105.977,7.3681,5.9083
722846.75,0.51223,107.437,7.3681,5.8746
722847,0.45059,108.537,7.3681,6.0711
722847.25,0.3937,109.262,7.3681,6.2487
722847.5,0.35128,109.868,8.3476,6.4222
722847.75,0.34685,110.253,8.3476,6.3811
722848,0.36174,110.059,7.3681,6.2928
722848.25,0.36197,109.757,7.3681,6.3029
722848.5,0.3348,110.171,8.3476,6.4528
722848.75,0.34552,110.652,8.3476,6.3995
722849,0.3481,110.638,8.3476,6.4281
722849.25,0.34541,110.457,8.3476,6.4942
722849.5,0.43149,107.473,7.3681,6.235
722849.75,0.73037,102.444,6.5034,5.6687
722850,0.8803,96.222,6.5034,5.5977
722850.25,0.93019,94.307,6.5034,5.6295
722850.5,0.9435,93.427,6.5034,5.6804
722850.75,0.97922,89.156,6.5034,5.5488
722851,1.00507,85.19,6.5034,5.5281
722851.25,1.02172,80.059,5.7403,5.4327
722851.5,1.02341,76.892,5.7403,5.4242
722851.75,1.03237,75.232,5.7403,5.4649
722852,1.08679,71.779,5.7403,5.4445
722852.25,1.14752,69.901,5.7403,5.4769
722852.5,1.2038,69.904,6.5034,5.6096
722852.75,1.21304,69.919,6.5034,5.7092
722853,1.18984,75.434,6.5034,5.8709
722853.25,1.16243,81.99,6.5034,6.0439
722853.5,1.15386,85.325,7.3681,6.1075
722853.75,1.18764,84.948,6.5034,6.0554
722854,1.13486,91.308,7.3681,6.3296
722854.25,1.02874,96.303,7.3681,6.5123
722854.5,0.93651,99.758,8.3476,6.6598
722854.75,0.92954,100.791,8.3476,6.5896
722855,0.87401,101.874,8.3476,6.6784
722855.25,0.81013,102.97,8.3476,6.7493
722855.5,0.79605,103.344,8.3476,6.6527
722855.75,0.86422,102.327,7.3681,6.42
722856,0.87331,101.171,7.3681,6.3687
722856.25,0.80335,101.625,7.3681,6.4223
722856.5,0.82098,101.365,7.3681,6.3112
722856.75,0.94275,97.99,6.5034,5.9997
722857,0.89893,98.322,7.3681,6.0768
722857.25,0.87166,96.926,7.3681,6.0835
722857.5,0.91426,94.147,7.3681,5.9911
722857.75,0.97926,91.822,6.5034,5.7887
722858,0.98203,89.794,6.5034,5.7247
722858.25,0.93422,90.356,6.5034,5.7484
722858.5,0.89946,90.464,6.5034,5.7096
722858.75,0.94372,86.197,6.5034,5.4698
722859,0.94669,83.037,5.7403,5.4005
722859.25,0.93352,80.951,5.7403,5.3497
722859.5,0.93475,73.791,5.7403,5.1044
722859.75,0.95085,66.591,5.7403,5.054
722860,0.97127,68.065,5.7403,5.1735
722860.25,0.95762,70.192,5.7403,5.2446
722860.5,0.94538,70.752,5.7403,5.2317
722860.75,0.93386,69.628,5.7403,5.1483
722861,0.91057,68.36,5.7403,5.1569
722861.25,0.8836,67.469,5.7403,5.1764
722861.5,0.86588,67.819,5.7403,5.1914
722861.75,0.86363,68.195,5.7403,5.2272
722862,0.87739,71.001,6.5034,5.296
722862.25,0.8798,78.799,6.5034,5.5012
722862.5,0.83828,86.039,7.3681,5.9751
722862.75,0.73358,91.831,7.3681,6.3217
722863,0.62732,97.081,8.3476,6.5767
722863.25,0.58439,99.734,8.3476,6.7195
722863.5,0.55941,101.84,8.3476,6.8218
722863.75,0.62901,102.792,8.3476,6.6169
722864,0.65301,103.385,8.3476,6.5814
722864.25,0.61355,104.413,8.3476,6.7691
722864.5,0.58481,104.964,8.3476,6.8744
722864.75,0.61838,105.262,8.3476,6.7027
722865,0.62981,104.982,8.3476,6.6536
722865.25,0.62586,104.582,8.3476,6.6661
722865.5,0.62627,104.378,8.3476,6.6323
722865.75,0.61945,104.305,8.3476,6.6041
722866,0.59669,104.515,8.3476,6.6419
722866.25,0.56268,105.096,8.3476,6.6972
722866.5,0.52449,105.632,8.3476,6.7832
722866.75,0.48224,106.282,8.3476,6.876
722867,0.441,106.962,8.3476,7.0009
722867.25,0.39331,107.583,9.4574,7.1998
722867.5,0.35374,108.018,9.4574,7.4251
722867.75,0.33457,108.566,9.4574,7.4819
722868,0.33797,108.715,9.4574,7.4118
722868.25,0.30871,109.169,9.4574,7.5555
722868.5,0.28315,109.43,9.4574,7.6544
722868.75,0.28544,109.817,9.4574,7.5397
722869,0.30379,109.878,9.4574,7.3651
722869.25,0.2752,109.952,9.4574,7.4958
722869.5,0.25752,109.989,9.4574,7.612
722869.75,0.26229,109.972,9.4574,7.5514
722870,0.27474,109.627,9.4574,7.5016
722870.25,0.27028,109.336,9.4574,7.5929
722870.5,0.26148,109.233,9.4574,7.7189
722870.75,0.26863,109.372,9.4574,7.6836
722871,0.30187,109.311,9.4574,7.4673
722871.25,0.28901,109.409,9.4574,7.5132
722871.5,0.28895,109.59,9.4574,7.476
722871.75,0.32491,109.989,9.4574,7.1645
722872,0.37017,109.125,8.3476,6.9196
722872.25,0.40279,107.517,8.3476,6.7645
722872.5,0.48112,105.512,8.3476,6.4826
722872.75,0.66388,102.993,7.3681,6.1198
722873,1.00137,90.534,6.5034,5.7256
722873.25,1.10107,85.061,6.5034,5.7103
722873.5,1.05775,85.932,6.5034,5.8034
722873.75,1.02156,86.594,6.5034,5.7776
722874,1.01405,85.404,6.5034,5.7361
722874.25,1.05097,80.596,6.5034,5.6112
722874.5,1.08579,77.461,6.5034,5.6091
722874.75,1.11905,74.807,6.5034,5.6599
722875,1.15665,74.397,6.5034,5.7829
722875.25,1.17893,76.71,6.5034,5.9161
722875.5,1.19635,78.134,7.3681,6.0784
722875.75,1.2766,72.994,6.5034,5.9584
722876,1.33589,73.343,7.3681,6.1104
722876.25,1.3789,74.411,6.5034,6.1384
722876.5,1.40461,76.129,7.3681,6.2134
722876.75,1.41509,79.189,7.3681,6.2777
722877,1.39989,81.917,7.3681,6.4619
722877.25,1.34486,85.417,7.3681,6.553
722877.5,1.35956,87.777,7.3681,6.4871
722877.75,1.29136,90.901,7.3681,6.5827
722878,1.21673,92.451,8.3476,6.7353
722878.25,1.16254,93.917,8.3476,6.7877
722878.5,1.20039,93.281,7.3681,6.5742
722878.75,1.21039,91.996,7.3681,6.5883
722879,1.18057,92.413,7.3681,6.6067
722879.25,1.20136,92.063,7.3681,6.5017
722879.5,1.19461,92.034,7.3681,6.4423
722879.75,1.2211,90.392,7.3681,6.3055
722880,1.18039,91.327,7.3681,6.3062
722880.25,1.066,94.518,7.3681,6.3862
722880.5,0.96244,97.221,7.3681,6.4319
722880.75,0.91089,99.088,7.3681,6.3916
722881,0.80854,101.314,7.3681,6.4963
722881.25,0.71694,102.938,8.3476,6.6651
722881.5,0.65282,104.028,8.3476,6.7714
722881.75,0.60544,105.328,8.3476,6.8199
722882,0.52385,106.328,8.3476,6.9753
722882.25,0.45102,107.163,8.3476,7.1207
722882.5,0.38911,107.961,9.4574,7.275
722882.75,0.34701,108.717,9.4574,7.3473
722883,0.30645,109.21,9.4574,7.4585
722883.25,0.27373,109.769,9.4574,7.5209
722883.5,0.24872,110.128,9.4574,7.5895
722883.75,0.23005,110.523,9.4574,7.5855
722884,0.21972,110.83,9.4574,7.553
722884.25,0.20454,111.146,9.4574,7.5571
722884.5,0.19319,111.386,9.4574,7.5562
722884.75,0.18724,111.701,9.4574,7.475
722885,0.22739,111.831,8.3476,6.9921
722885.25,0.20359,111.824,8.3476,7.0868
722885.5,0.19359,111.539,8.3476,7.1043
722885.75,0.19604,111.857,8.3476,7.0221
722886,0.21757,111.968,8.3476,6.8323
722886.25,0.18818,112.025,8.3476,7.0729
722886.5,0.17112,111.92,9.4574,7.2909
722886.75,0.20445,111.782,8.3476,6.9824
722887,0.22604,111.708,8.3476,6.872
722887.25,0.19543,111.654,9.4574,7.1444
722887.5,0.17944,111.279,9.4574,7.3964
722887.75,0.18085,111.402,9.4574,7.3777
722888,0.19311,111.443,9.4574,7.2506
722888.25,0.22596,110.319,8.3476,6.9804
722888.5,0.27952,108.656,8.3476,6.7092
722888.75,0.35001,108.255,8.3476,6.466
722889,0.33918,108.054,8.3476,6.5657
722889.25,0.30781,108.302,8.3476,6.7193
722889.5,0.29288,108.572,8.3476,6.7843
722889.75,0.34665,108.289,8.3476,6.5327
722890,0.37339,107.182,7.3681,6.4112
722890.25,0.34322,107.421,8.3476,6.5608
722890.5,0.29926,108.302,8.3476,6.8637
722890.75,0.27601,108.949,8.3476,7.0865
722891,0.27496,108.984,9.4574,7.3245
722891.25,0.26855,108.272,9.4574,7.7725
722891.5,0.2557,107.518,10.7148,8.3739
722891.75,0.26974,106.969,10.7148,8.6864
722892,0.29962,106.464,10.7148,8.7958
722892.25,0.30944,106.274,12.1392,8.9395
722892.5,0.30557,106.365,12.1392,9.1063
722892.75,0.30696,106.655,12.1392,9.108
722893,0.32658,107.099,10.7148,8.847
722893.25,0.33202,107.824,10.7148,8.6535
722893.5,0.31156,108.005,10.7148,8.6965
722893.75,0.30595,108.322,10.7148,8.6092
722894,0.30977,108.709,10.7148,8.3926
722894.25,0.29496,108.971,10.7148,8.3353
722894.5,0.28097,109.252,10.7148,8.269
722894.75,0.2788,109.696,9.4574,8.0643
722895,0.27904,109.9,9.4574,7.9031
722895.25,0.28098,110.176,9.4574,7.6551
722895.5,0.26478,110.427,9.4574,7.6711
722895.75,0.25772,110.644,9.4574,7.6173
722896,0.27205,110.717,9.4574,7.3937
722896.25,0.25386,110.785,9.4574,7.4504
722896.5,0.23683,110.83,9.4574,7.5379
722896.75,0.27966,112.183,8.3476,6.9458
722897,0.3162,111.087,8.3476,6.7211
722897.25,0.33728,110.241,8.3476,6.5212
722897.5,0.35016,110.326,8.3476,6.4991
722897.75,0.38934,110.275,7.3681,6.3508
722898,0.39739,110.067,7.3681,6.3446
722898.25,0.36756,110.006,8.3476,6.4925
722898.5,0.38376,109.521,8.3476,6.419
722898.75,0.41502,109.581,7.3681,6.3037
722899,0.41925,109.339,7.3681,6.3328
722899.25,0.38877,109.37,8.3476,6.5094
722899.5,0.42371,108.659,8.3476,6.4083
722899.75,0.50016,108.228,7.3681,6.225
722900,0.48084,108.457,7.3681,6.3198
722900.25,0.47807,108.074,7.3681,6.3573
722900.5,0.54022,107.079,7.3681,6.1819
722900.75,0.57923,106.927,7.3681,6.0859
722901,0.54745,107.241,7.3681,6.1123
722901.25,0.48237,108.081,7.3681,6.2717
722901.5,0.43658,108.78,8.3476,6.3945
722901.75,0.41023,109.249,8.3476,6.4202
722902,0.39903,109.321,8.3476,6.38
722902.25,0.36602,109.649,8.3476,6.4635
722902.5,0.33752,109.937,8.3476,6.602
722902.75,0.34964,110.253,8.3476,6.4088
722903,0.36183,109.894,7.3681,6.2744
722903.25,0.33367,110.138,8.3476,6.4053
722903.5,0.30808,110.309,8.3476,6.6523
722903.75,0.29846,110.386,8.3476,6.7912
722904,0.29881,110.382,8.3476,6.8892
722904.25,0.28997,110.414,8.3476,7.0281
722904.5,0.2807,110.292,9.4574,7.2275
722904.75,0.27838,110.216,9.4574,7.3567
722905,0.29886,110.151,9.4574,7.2431
722905.25,0.2864,109.951,9.4574,7.3936
722905.5,0.27098,109.726,9.4574,7.6455
722905.75,0.27832,109.64,9.4574,7.6627
722906,0.30548,109.804,9.4574,7.4977
722906.25,0.28857,109.302,9.4574,7.7372
722906.5,0.25352,108.433,10.7148,8.3493
722906.75,0.24804,107.918,10.7148,8.6232
722907,0.26585,107.558,10.7148,8.6244
722907.25,0.24212,107.267,10.7148,8.9266
722907.5,0.22376,107.101,12.1392,9.1686
722907.75,0.22164,107.174,12.1392,9.1739
722908,0.24333,107.544,10.7148,8.8635
722908.25,0.24194,108.465,10.7148,8.6623
722908.5,0.22459,108.448,10.7148,8.7665
722908.75,0.21756,108.489,10.7148,8.7742
722909,0.22078,108.851,10.7148,8.6178
722909.25,0.2143,109.366,10.7148,8.4885
722909.5,0.21074,109.383,10.7148,8.4722
722909.75,0.21449,109.61,10.7148,8.332
722910,0.23837,110.433,9.4574,7.8741
722910.25,0.22858,111.518,9.4574,7.5813
722910.5,0.22786,111.053,9.4574,7.7347
722910.75,0.24807,110.785,9.4574,7.6591
722911,0.31697,111.117,8.3476,7.017
722911.25,0.31336,111.614,8.3476,6.9126
722911.5,0.29691,111.019,9.4574,7.2461
722911.75,0.31549,110.405,9.4574,7.2766
722912,0.40385,110.55,8.3476,6.6136
722912.25,0.39944,110.966,8.3476,6.563
722912.5,0.35844,110.36,8.3476,7.0298
722912.75,0.35744,110.054,9.4574,7.1691
722913,0.34175,109.569,9.4574,7.3592
722913.25,0.3055,109.102,9.4574,7.7042
722913.5,0.27455,108.796,9.4574,7.9966
722913.75,0.27287,109.022,9.4574,7.987
722914,0.26247,108.807,9.4574,8.0306
722914.25,0.24284,108.709,10.7148,8.1437
722914.5,0.22443,108.757,10.7148,8.2705
722914.75,0.24614,109.183,9.4574,7.9638
722915,0.25571,109.228,9.4574,7.8312
722915.25,0.23236,109.456,9.4574,7.916
722915.5,0.21834,109.577,9.4574,7.9845
722915.75,0.22025,110.065,9.4574,7.8451
722916,0.22722,110.765,9.4574,7.6279
722916.25,0.22608,111.376,9.4574,7.3992
722916.5,0.22731,111.127,9.4574,7.5158
722916.75,0.23202,111.004,9.4574,7.5497
722917,0.23557,110.962,9.4574,7.5501
722917.25,0.23467,111.561,9.4574,7.32
722917.5,0.23103,111.276,9.4574,7.4693
722917.75,0.23911,111.389,9.4574,7.2955
722918,0.25719,111.653,8.3476,6.8673
722918.25,0.24982,112.363,8.3476,6.6209
722918.5,0.22982,111.948,8.3476,6.9606
722918.75,0.23916,111.743,8.3476,6.9155
722919,0.23255,111.547,8.3476,6.935
722919.25,0.22864,111.534,8.3476,6.8816
722919.5,0.21757,111.433,8.3476,7.0035
722919.75,0.21597,111.473,8.3476,7.0007
722920,0.20327,111.393,8.3476,7.0948
722920.25,0.19143,111.465,9.4574,7.1774
722920.5,0.18112,111.472,9.4574,7.2873
722920.75,0.17951,111.542,9.4574,7.2408
722921,0.17435,111.389,9.4574,7.2999
722921.25,0.17471,111.207,9.4574,7.2524
722921.5,0.17048,111.083,9.4574,7.3214
722921.75,0.17562,111.219,9.4574,7.1773
722922,0.1837,112.028,8.3476,6.8395
722922.25,0.1637,112.016,8.3476,6.9654
722922.5,0.14586,111.41,9.4574,7.3291
722922.75,0.13702,111.101,9.4574,7.4721
722923,0.15678,111.054,8.3476,7.0901
722923.25,0.12991,110.998,9.4574,7.4225
722923.5,0.10849,110.462,9.4574,7.9351
722923.75,0.11389,110.628,9.4574,7.7902
722924,0.11686,111.262,9.4574,7.5288
722924.25,0.09803,111.45,9.4574,7.9009
722924.5,0.08937,111.052,9.4574,8.3202
722924.75,0.09171,111.143,9.4574,8.3651
722925,0.07772,115.459,8.3476,7.0244
722925.25,0.05915,116.459,8.3476,7.0885
722925.5,0.0695,115.103,8.3476,7.5336
722925.75,0.08098,114.095,9.4574,7.7634
722926,0.08576,113.947,9.4574,7.7276
722926.25,0.08596,114.223,9.4574,7.5607
722926.5,0.07695,115.383,8.3476,7.2179
722926.75,0.07656,115.61,8.3476,7.1111
722927,0.07114,116.38,8.3476,6.8005
722927.25,0.06306,116.408,8.3476,6.7883
722927.5,0.06956,115.328,8.3476,7.2267
722927.75,0.08223,114.89,8.3476,7.2374
722928,0.10068,115.436,8.3476,6.6025
722928.25,0.08957,114.945,8.3476,7.0329
722928.5,0.09435,113.746,9.4574,7.5548
722928.75,0.1145,113.438,9.4574,7.4125
722929,0.13863,113.747,8.3476,6.9843
722929.25,0.13216,113.734,8.3476,7.1511
722929.5,0.13333,113.23,9.4574,7.3892
722929.75,0.14648,113.076,9.4574,7.3152
722930,0.16097,113,8.3476,7.1734
722930.25,0.15602,112.861,9.4574,7.2902
722930.5,0.15491,112.554,9.4574,7.4298
722930.75,0.18729,112.625,8.3476,7.0059
722931,0.18584,112.891,8.3476,6.7658
722931.25,0.14781,113.419,8.3476,6.7416
722931.5,0.12897,113.593,8.3476,6.9392
722931.75,0.12533,113.494,8.3476,7.0713
722932,0.13618,113.116,8.3476,7.0477
722932.25,0.11707,113.421,8.3476,7.1154
722932.5,0.10746,112.903,9.4574,7.5133
722932.75,0.1057,112.357,9.4574,7.8151
722933,0.0969,112.895,9.4574,7.6733
722933.25,0.08175,113.73,9.4574,7.507
722933.5,0.08134,113.038,9.4574,7.9243
722933.75,0.09057,111.676,9.4574,8.336
722934,0.09417,111.231,9.4574,8.4381
722934.25,0.09263,111.369,9.4574,8.3948
722934.5,0.09941,110.666,10.7148,8.6076
722934.75,0.11025,110.26,10.7148,8.6985
722935,0.12146,110.392,10.7148,8.6052
722935.25,0.13216,110.798,9.4574,8.4194
722935.5,0.14708,110.871,9.4574,8.3094
722935.75,0.22611,112.018,8.3476,7.1724
722936,0.24456,112.77,8.3476,6.8042
722936.25,0.22568,112.485,8.3476,7.1265
722936.5,0.22006,112.071,9.4574,7.3626
722936.75,0.2532,112.11,8.3476,7.0659
722937,0.28325,112.269,8.3476,6.6966
722937.25,0.25949,112.278,8.3476,6.7814
722937.5,0.24755,112.622,8.3476,6.7385
722937.75,0.22863,113.425,8.3476,6.4509
722938,0.18051,114.527,7.3681,6.1885
722938.25,0.12042,116.345,7.3681,6.1578
722938.5,0.11863,115.694,8.3476,6.5818
722938.75,0.12869,114.799,8.3476,6.886
722939,0.12482,114.552,8.3476,6.9889
722939.25,0.08817,115.9,8.3476,6.8375
722939.5,0.08715,115.231,8.3476,7.1733
722939.75,0.09335,114.28,9.4574,7.4648
722940,0.09271,113.893,9.4574,7.5096
722940.25,0.06627,115.536,8.3476,7.3308
722940.5,0.07352,114.818,8.3476,7.5465
722940.75,0.0838,113.83,9.4574,7.6324
722941,0.09109,113.296,9.4574,7.6533
722941.25,0.09676,113.001,9.4574,7.6217
722941.5,0.10907,112.493,9.4574,7.7361
722941.75,0.1385,112.49,9.4574,7.4233
722942,0.18752,111.459,9.4574,7.2243
722942.25,0.17796,111.16,9.4574,7.4281
722942.5,0.17757,110.907,9.4574,7.5122
722942.75,0.43309,109.651,7.3681,6.2656
722943,0.77352,101.81,7.3681,6.0405
722943.25,0.82442,99.527,7.3681,6.2125
722943.5,0.94575,97.513,7.3681,6.2108
722943.75,0.95881,98.317,7.3681,6.2859
722944,0.97805,98.696,7.3681,6.2045
722944.25,0.90336,100.731,7.3681,6.3732
722944.5,0.84748,84.984,6.5034,5.7577
722944.75,0.22035,46.373,6.5034,5.5455
722945,0.82285,55.331,6.5034,5.7399
722945.25,0.65645,39.842,5.7403,5.3566
722945.5,0.18138,355.085,5.0667,4.2719
722945.75,0.28897,355.007,5.0667,4.5361
722946,0.3223,354.971,5.7403,4.6056
722946.25,0.01022,77.307,8.3476,4.0154
722946.5,0.01404,100.297,8.3476,5.4727
722946.75,0.0167,117.471,8.3476,7.4666
722947,0.0143,116.937,8.3476,7.6509
722947.25,0.01505,116.722,8.3476,7.7083
722947.5,0.02143,117.027,8.3476,7.6016
722947.75,0.02595,117.381,8.3476,7.4843
722948,0.03077,117.143,8.3476,7.5316
722948.25,0.02988,116.911,8.3476,7.589
722948.5,0.04188,116.817,8.3476,7.5587
722948.75,0.04935,117.559,8.3476,7.2123
722949,0.04197,117.97,8.3476,7.1561
722949.25,0.04908,117.7,8.3476,7.1458
722949.5,0.05931,116.963,8.3476,7.2525
722949.75,0.07661,116.324,8.3476,7.177
722950,0.07028,117.1,8.3476,6.8869
722950.25,0.06576,117.382,8.3476,6.998
722950.5,0.08924,116.027,8.3476,7.2532
722950.75,0.1222,114.144,9.4574,7.5945
722951,0.14766,113.642,9.4574,7.514
722951.25,0.14606,113.333,9.4574,7.6335
722951.5,0.15326,111.697,9.4574,8.1167
722951.75,0.16019,109.937,10.7148,8.6233
722952,0.15092,110.314,10.7148,8.565
722952.25,0.12455,112.016,9.4574,8.3079
722952.5,0.12801,111.665,9.4574,8.435
722952.75,0.13886,111.377,9.4574,8.4461
722953,0.11385,112.699,9.4574,8.2239
722953.25,0.10713,112.982,9.4574,8.1915
722953.5,0.11591,112.543,9.4574,8.2405
722953.75,0.1278,111.627,9.4574,8.3994
722954,0.1243,111.738,9.4574,8.3309
722954.25,0.10976,111.923,9.4574,8.453
722954.5,0.11356,111.252,10.7148,8.653
722954.75,0.12587,110.988,10.7148,8.6539
722955,0.10599,113.506,9.4574,8.016
722955.25,0.06639,115.337,9.4574,7.8201
722955.5,0.06867,114.407,9.4574,8.1101
722955.75,0.07307,114.308,9.4574,7.972
722956,0.04891,115.303,8.3476,7.9205
722956.25,0.02803,116.139,8.3476,7.8119
722956.5,0.03001,115.433,8.3476,8.0314
722956.75,0.04261,114.73,9.4574,8.1838
722957,0.03963,115.134,8.3476,8.0489
722957.25,0.04303,114.151,9.4574,8.3872
722957.5,0.05633,113.187,9.4574,8.6582
722957.75,0.08304,112.069,9.4574,8.7546
722958,0.07802,112.984,9.4574,8.4512
722958.25,0.06887,113.111,9.4574,8.5754
722958.5,0.09693,111.001,10.7148,8.9984
722958.75,0.13185,109.92,10.7148,9.1207
722959,0.14788,112.276,9.4574,8.2432
722959.25,0.12365,113.301,9.4574,8.1558
722959.5,0.14746,112.114,9.4574,8.3949
722959.75,0.17427,113.026,9.4574,7.9518
722960,0.15201,114.199,9.4574,7.5478
722960.25,0.1226,114.645,9.4574,7.705
722960.5,0.16429,112.471,9.4574,8.1771
722960.75,0.20756,111.142,9.4574,8.3332
722961,0.24216,111.909,9.4574,7.8616
722961.25,0.23799,113.085,9.4574,7.5407
722961.5,0.27371,111.662,9.4574,7.8414
722961.75,0.31486,110.417,9.4574,8.0217
722962,0.34615,109.888,9.4574,8.0278
722962.25,0.3683,109.991,9.4574,7.9421
722962.5,0.395,109.291,9.4574,8.1002
722962.75,0.44608,108.467,10.7148,8.1725
722963,0.50379,108.991,9.4574,7.8453
722963.25,0.49583,108.908,9.4574,7.9726
722963.5,0.49991,108.22,10.7148,8.2022
722963.75,0.52242,107.583,10.7148,8.3182
722964,0.53081,108.424,9.4574,8.0294
722964.25,0.49485,108.981,9.4574,7.9863
722964.5,0.48616,108.279,10.7148,8.1764
722964.75,0.4865,107.704,10.7148,8.2757
722965,0.4766,108.202,9.4574,8.076
722965.25,0.45764,109.181,9.4574,7.8396
722965.5,0.42933,110.299,9.4574,7.6414
